unit_id	year	sem	code	title	level	dept_own	dept_teach	location	mode	survey_method	enrolled	class_size_log10	size_bin	sem_ord	isclayton	ispostgrad	responses	setu_overall	ChiefExaminer
2082	2012	Semester 2	MGX9280	Leadership theory and practice	9	Department of Management	Department of Management	Caulfield	On Campus	Web	29	1.462	1	Semester 2	0	1	14	4	247
2160	2012	Summer 2012/2013	BTX5160	The globalisation of law and development in Asia	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	21	1.322	1	Summer	0	1	2	4	287
1598	2012	Semester 1	ETC2440	Mathematics for economics and business	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	92	1.964	3	Semester 1	1	0	32	3.64	496
1616	2012	Semester 1	ETF5400	Econometric theory	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	16	1.204	1	Semester 1	0	1	3	4	395
1698	2012	Semester 1	MGX5551	Strategic human resource management	5	Department of Management	Department of Management	Caulfield	On Campus	Web	23	1.362	1	Semester 1	0	1	12	4	89
1894	2012	Semester 2	BTW2220	Corporations law	2	Business Law & Taxation	Business Law & Taxation	Berwick	On Campus	Web	83	1.919	3	Semester 2	0	0	18	3.72	98
2009	2012	Semester 2	MBA9003	Business economics	9	Department of Management	Department of Economics	Caulfield	On Campus	Web	30	1.477	2	Semester 2	0	1	11	4	195
2145	2012	Semester 2	MKX9261	Integrated marketing communication	9	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	23	1.362	1	Semester 2	0	1	7	4	598
1577	2012	Semester 1	ECF9530	Economics	9	Department of Economics	Department of Economics	Caulfield	On Campus	Web	273	2.436	5	Semester 1	0	1	102	3.88	625
1642	2012	Semester 1	MBA9005	Corporate finance	9	MBA Program	Banking & Finance	Caulfield	On Campus	Web	28	1.447	1	Semester 1	0	1	17	4	290
1880	2012	Semester 2	BTC2720	Workplace law	2	Business Law & Taxation	Business Law & Taxation	Clayton	On Campus	Web	33	1.519	2	Semester 2	1	0	8	3.7	41
1977	2012	Semester 2	ETC4430	Quantitative economic policy	4	Econometrics & Business Statistics	Ctr of Policy Studies	Clayton	On Campus	Web	8	0.903	1	Semester 2	1	1	3	4	288
2165	2012	Summer 2012/2013	MBA5530	Critical thinking for problem solving	5	Department of Management	Department of Management	Caulfield	On Campus	Web	46	1.663	2	Summer	0	1	12	4	122
1573	2012	Semester 1	ECF2721	Trade finance and foreign exchange	2	Department of Economics	Department of Economics	Caulfield	On Campus	Web	157	2.196	4	Semester 1	0	0	50	3.69	229
1607	2012	Semester 1	ETC4410	Applied econometrics 2	4	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	8	0.903	1	Semester 1	1	1	5	4	631
1619	2012	Semester 1	ETF5600	Quantitative analysis of limited dependent variables	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	1	1.362	1	Semester 1	0	1	1	4	155
1690	2012	Semester 1	MGX5020	Business ethics in a global environment	5	Department of Management	Department of Management	Caulfield	On Campus	Web	142	2.152	4	Semester 1	0	1	58	3.92	122
1934	2012	Semester 2	ECC5810	Public economics	5	Department of Economics	Department of Economics	Clayton	On Campus	Web	1	1	1	Semester 2	1	1	1	4	604
2029	2012	Semester 2	MGF2661	Human resource management	2	Department of Management	Department of Management	Caulfield	On Campus	Web	122	2.155	4	Semester 2	0	0	37	3.71	373
1469	2012	Semester 1	AFF5050	Global banking institutions and issues	5	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	263	2.42	5	Semester 1	0	1	84	3.9	489
1630	2012	Semester 1	ETX2121	Data analysis in business	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	232	2.398	4	Semester 1	0	0	63	3.68	167
1736	2012	Semester 1	MKF9110	Theory and process of buyer behaviour	9	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	38	1.58	2	Semester 1	0	1	17	4	277
2018	2012	Semester 2	MGC2420	Employee relations	2	Department of Management	Department of Management	Clayton	On Campus	Web	65	1.813	3	Semester 2	1	0	15	3.71	206
2054	2012	Semester 2	MGX3100	Corporate social responsibility and business ethics	3	Department of Management	Department of Management	Caulfield	On Campus	Web	250	2.398	5	Semester 2	0	0	54	3.69	168
2141	2012	Semester 2	MKX5260	International marketing	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	49	2.17	2	Semester 2	0	1	23	3.95	392
1449	2012	Semester 1	AFF1121	Introduction to financial accounting	1	Accounting & Finance	Financial Accounting & Auditing	Caulfield	On Campus	Web	204	2.31	4	Semester 1	0	0	56	3.7	172
1617	2012	Semester 1	ETF5480	Optimisation for managers	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	5	1.505	1	Semester 1	0	1	2	4	594
1827	2012	Semester 2	AFF5280	Institutional asset and liability management	5	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	74	1.869	3	Semester 2	0	1	12	4	416
1688	2012	Semester 1	MGX4100	Perspectives and paradigms in management theory	4	Department of Management	Department of Management	Clayton	On Campus	Web	12	1.079	1	Semester 1	1	1	8	4	168
1727	2012	Semester 1	MKF2131	Marketing decision analysis	2	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	101	2.004	3	Semester 1	0	0	36	3.75	538
1770	2012	Semester 1	MKX5660	Relationship marketing	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	60	1.778	3	Semester 1	0	1	18	4	575
1816	2012	Semester 2	AFF5021	Case studies in risk management	5	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	79	1.898	3	Semester 2	0	1	25	4	397
1916	2012	Semester 2	ECC2010	Intermediate macroeconomics	2	Department of Economics	Department of Economics	Clayton	On Campus	Web	143	2.155	4	Semester 2	1	0	45	3.68	405
1922	2012	Semester 2	ECC2600	Behavioural economics	2	Department of Economics	Department of Economics	Clayton	On Campus	Web	39	1.591	2	Semester 2	1	0	16	3.75	166
1952	2012	Semester 2	ECX2550	Business in Asia	2	Department of Economics	Department of Economics	Caulfield	On Campus	Web	63	2.121	3	Semester 2	0	0	17	3.75	625
2050	2012	Semester 2	MGW3401	Strategic management	3	Department of Management	Department of Management	Berwick	On Campus	Web	133	2.124	4	Semester 2	0	0	18	3.75	581
2060	2012	Semester 2	MGX5020	Business ethics in a global environment	5	Department of Management	Department of Management	Caulfield	On Campus	Web	198	2.297	4	Semester 2	0	1	53	3.95	122
1660	2012	Semester 1	MGF3621	Organisational change	3	Department of Management	Department of Management	Caulfield	On Campus	Web	146	2.164	4	Semester 1	0	0	53	3.74	527
1668	2012	Semester 1	MGW2200	Festivals and events	2	Department of Management	Department of Management	Peninsula	On Campus	Web	26	1.415	1	Semester 1	0	0	10	3.83	300
1817	2012	Semester 2	AFF5031	Principles of risk transfer	5	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	102	2.009	3	Semester 2	0	1	25	4	397
1852	2012	Semester 2	AFW3050	Financial accounting issues	3	Accounting & Finance	Financial Accounting & Auditing	Peninsula	On Campus	Web	35	1.544	2	Semester 2	0	0	12	3.83	365
1879	2012	Semester 2	BTC2210	Australian company law	2	Business Law & Taxation	Business Law & Taxation	Clayton	On Campus	Web	190	2.279	4	Semester 2	1	0	41	3.68	3
1956	2012	Semester 2	ECX5484	Industrial organisation	5	Department of Economics	Department of Economics	Clayton	On Campus	Web	11	1.322	1	Semester 2	1	1	5	4	156
1995	2012	Semester 2	ETW1102	Business statistics	1	Econometrics & Business Statistics	Econometrics & Business Statistics	Berwick	On Campus	Web	181	2.258	4	Semester 2	0	0	38	3.74	590
1709	2012	Semester 1	MGX9230	Public policy	9	Department of Management	Department of Management	Caulfield	On Campus	Web	23	1.362	1	Semester 1	0	1	12	4.07	143
1902	2012	Semester 2	BTX5050	Comparative business law in Asia	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	27	1.431	1	Semester 2	0	1	11	4.08	323
2000	2012	Semester 2	ETX2121	Data analysis in business	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	283	2.464	5	Semester 2	0	0	73	3.73	167
2108	2012	Semester 2	MKF5200	Assessing marketing performance	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	17	1.23	1	Semester 2	0	1	10	4.1	533
1460	2012	Semester 1	AFF3331	International banking and finance	3	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	82	1.914	3	Semester 1	0	0	24	3.79	416
1468	2012	Semester 1	AFF5040	Advanced security analysis	5	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	204	2.31	4	Semester 1	0	1	79	3.96	290
1474	2012	Semester 1	AFF5250	Corporate treasury management	5	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	206	2.314	4	Semester 1	0	1	67	3.96	188
1482	2012	Semester 1	AFF9140	Bank lending	9	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	32	1.505	2	Semester 1	0	1	14	4.06	261
1534	2012	Semester 1	BTW2220	Corporations law	2	Business Law & Taxation	Business Law & Taxation	Peninsula	On Campus	Web	41	1.613	2	Semester 1	0	0	15	3.82	98
1679	2012	Semester 1	MGW3521	Tourist behaviour	3	Department of Management	Department of Management	Berwick	On Campus	Web	23	1.362	1	Semester 1	0	0	8	3.83	266
1818	2012	Semester 2	AFF5040	Advanced security analysis	5	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	151	2.179	4	Semester 2	0	1	41	4	290
1859	2012	Semester 2	AFX5320	Business analytics	5	Accounting & Finance	Mgmt Accounting & Accounting Info Sys	Caulfield	On Campus	Web	33	1.519	2	Semester 2	0	1	11	4.08	362
1473	2012	Semester 1	AFF5230	Global financial markets	5	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	116	2.064	3	Semester 1	0	1	36	4	55
1487	2012	Semester 1	AFF9770	Risk financing and treasury management	9	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	74	1.869	3	Semester 1	0	1	27	4.03	416
1518	2012	Semester 1	AFX9580	Accounting information and systems modelling	9	Accounting & Finance	Mgmt Accounting & Accounting Info Sys	Caulfield	On Campus	Web	159	2.201	4	Semester 1	0	1	63	3.99	505
1587	2012	Semester 1	ECX5420	Applied macroeconomics	5	Department of Economics	Department of Economics	Caulfield	On Campus	Web	39	1.591	2	Semester 1	0	1	18	4.06	561
1731	2012	Semester 1	MKF3461	Marketing communication	3	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	85	1.929	3	Semester 1	0	0	30	3.79	239
1761	2012	Semester 1	MKX3621	Advertising management	3	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	70	1.845	3	Semester 1	0	0	18	3.8	274
1905	2012	Semester 2	BTX5170	Chinese business law	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	47	1.672	2	Semester 2	0	1	18	4.07	98
2062	2012	Semester 2	MGX5120	Contemporary Asia	5	Department of Management	Department of Management	Caulfield	On Campus	Web	27	1.431	1	Semester 2	0	1	9	4.08	622
1452	2012	Semester 1	AFF2401	Commercial banking and finance	2	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	340	2.531	5	Semester 1	0	0	101	3.73	334
1586	2012	Semester 1	ECX5410	Applied microeconomics	5	Department of Economics	Department of Economics	Caulfield	On Campus	Web	45	1.653	2	Semester 1	0	1	16	4.06	625
1589	2012	Semester 1	ECX5466	Macroeconomics	5	Department of Economics	Department of Economics	Clayton	On Campus	Web	7	1.556	1	Semester 1	1	1	3	4	463
1592	2012	Semester 1	ECX9010	Macroeconomics	9	Department of Economics	Department of Economics	Clayton	On Campus	Web	5	1.556	1	Semester 1	1	1	3	4	553
1705	2012	Semester 1	MGX5730	International trade policy	5	Department of Management	Department of Management	Caulfield	On Campus	Web	57	1.756	2	Semester 1	0	1	18	4.05	112
1757	2012	Semester 1	MKX3200	Sport marketing and sponsorship	3	Department of Marketing	Department of Marketing	Peninsula	On Campus	Web	37	1.568	2	Semester 1	0	0	6	3.83	606
1783	2012	Semester 2	AFC2851	Accounting information systems and financial modelling	2	Accounting & Finance	Mgmt Accounting & Accounting Info Sys	Clayton	On Campus	Web	18	1.255	1	Semester 2	1	0	4	3.83	333
1804	2012	Semester 2	AFF3111	Personal financial planning	3	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	113	2.053	3	Semester 2	0	0	21	3.81	364
1819	2012	Semester 2	AFF5050	Global banking institutions and issues	5	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	214	2.33	4	Semester 2	0	1	63	4	489
1539	2012	Semester 1	BTX5031	Insurance law for corporate insurance programs	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	21	1.322	1	Semester 1	0	1	8	4.1	617
1546	2012	Semester 1	BTX9190	International trade law	9	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	92	2.009	3	Semester 1	0	1	43	4.03	14
1553	2012	Semester 1	ECC2700	Health economics	2	Department of Economics	Ctr for Health Economics	Clayton	On Campus	Web	25	1.398	1	Semester 1	1	0	7	3.8	268
1661	2012	Semester 1	MGF3681	International management	3	Department of Management	Department of Management	Caulfield	On Campus	Web	76	1.968	3	Semester 1	0	0	28	3.81	379
1774	2012	Semester 1	MKX9610	Supply chain logistics	9	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	45	1.653	2	Semester 1	0	1	18	4.07	470
1802	2012	Semester 2	AFF2701	Equity markets	2	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	210	2.322	4	Semester 2	0	0	42	3.78	80
1845	2012	Semester 2	AFW2851	Accounting information systems and financial modelling	2	Accounting & Finance	Mgmt Accounting & Accounting Info Sys	Berwick	On Campus	Web	122	2.086	4	Semester 2	0	0	22	3.81	469
1918	2012	Semester 2	ECC2360	Environmental economics	2	Department of Economics	Department of Economics	Clayton	On Campus	Web	46	1.663	2	Semester 2	1	0	11	3.8	163
2152	2012	Summer 2012/2013	AFF3111	Personal financial planning	3	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	31	1.491	2	Summer	0	0	9	3.88	364
1516	2012	Semester 1	AFX9560	Advanced financial accounting	9	Accounting & Finance	Financial Accounting & Auditing	Caulfield	On Campus	Web	149	2.173	4	Semester 1	0	1	57	4.02	253
1604	2012	Semester 1	ETC3460	Financial econometrics	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	75	1.875	3	Semester 1	1	0	30	3.77	319
1610	2012	Semester 1	ETF2100	Introductory econometrics	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	54	1.732	2	Semester 1	0	0	19	3.85	194
1631	2012	Semester 1	ETX3231	Business forecasting	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	54	1.851	2	Semester 1	0	0	18	3.83	167
1658	2012	Semester 1	MGF3401	Strategic management	3	Department of Management	Department of Management	Caulfield	On Campus	Web	113	2.086	3	Semester 1	0	0	41	3.81	494
1899	2012	Semester 2	BTX3900	Research project in business law or taxation	3	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	3	0.477	1	Semester 2	0	0	1	4	69
2014	2012	Semester 2	MGC1020	Organisations: Contexts and strategies	1	Department of Management	Department of Management	Clayton	On Campus	Web	104	2.017	3	Semester 2	1	0	20	3.77	206
2034	2012	Semester 2	MGF3621	Organisational change	3	Department of Management	Department of Management	Caulfield	On Campus	Web	63	1.799	3	Semester 2	0	0	26	3.86	527
2078	2012	Semester 2	MGX5760	International institutions and organisations	5	Department of Management	UNKNOWN	Caulfield	On Campus	Web	41	1.613	2	Semester 2	0	1	24	4.11	243
1581	2012	Semester 1	ECW2450	Sports economics	2	Department of Economics	Department of Economics	Peninsula	On Campus	Web	24	1.38	1	Semester 1	0	0	5	3.88	472
1681	2012	Semester 1	MGX2501	Introduction to tourism	2	Department of Management	Department of Management	Peninsula	On Campus	Web	35	1.544	2	Semester 1	0	0	13	3.88	205
1776	2012	Semester 2	AFC1000	Principles of accounting and finance	1	Accounting & Finance	Financial Accounting & Auditing	Clayton	On Campus	Web	330	2.519	5	Semester 2	1	0	56	3.72	286
1835	2012	Semester 2	AFF9260	Australian capital markets	9	Accounting & Finance	Banking & Finance	Caulfield	On Campus	Web	131	2.117	4	Semester 2	0	1	35	4.05	402
1839	2012	Semester 2	AFW1002	Introduction to financial accounting	1	Accounting & Finance	Financial Accounting & Auditing	Berwick	On Campus	Web	125	2.097	4	Semester 2	0	0	30	3.83	347
1864	2012	Semester 2	AFX9530	Financial accounting	9	Accounting & Finance	Financial Accounting & Auditing	Caulfield	On Campus	Web	114	2.057	3	Semester 2	0	1	35	4.06	619
1994	2012	Semester 2	ETF9700	Mathematics for business	9	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	8	2.431	1	Semester 2	0	1	3	4	78
2121	2012	Semester 2	MKW2600	Tourism marketing	2	Department of Marketing	Department of Marketing	Berwick	On Campus	Web	52	1.716	2	Semester 2	0	0	14	3.88	387
1540	2012	Semester 1	BTX5130	International law and policy	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	58	1.763	2	Semester 1	0	1	28	4.09	14
1650	2012	Semester 1	MGF1010	Introduction to management	1	Department of Management	Department of Management	Caulfield	On Campus	Web	636	2.803	5	Semester 1	0	0	166	3.74	357
1758	2012	Semester 1	MKX3481	Marketing channels	3	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	59	1.771	2	Semester 1	0	0	15	3.86	545
1764	2012	Semester 1	MKX4050	Marketing theory	4	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	9	0.954	1	Semester 1	0	1	8	4.17	568
1821	2012	Semester 2	AFF5130	Financial statement analysis and business valuation	5	Accounting & Finance	Financial Accounting & Auditing	Caulfield	On Campus	Web	121	2.083	4	Semester 2	0	1	46	4.07	418
